2014/1/30 15:00:00	6.4	51
2014/1/30 16:00:00	3.8	77
2014/1/30 17:00:00	3.4	78
2014/1/30 18:00:00	3.3	80
2014/1/30 19:00:00	2.8	84
2014/1/30 20:00:00	3.2	77
2014/1/30 21:00:00	3.4	73
2014/1/30 22:00:00	3.4	72
2014/1/30 23:00:00	1.5	90
2014/1/31 00:00:00	0.7	96
2014/1/31 1:00:00	2	82
2014/1/31 2:00:00	0	89
2014/1/31 3:00:00	-0.3	78
2014/1/31 4:00:00	-1.2	94
2014/1/31 5:00:00	-1.4	88
2014/1/31 6:00:00	-1.9	75
2014/1/31 7:00:00	-3.1	81
2014/1/31 8:00:00	-3.9	77
2014/1/31 9:00:00	-4.6	76
2014/1/31 10:00:00	-4.5	73
2014/1/31 11:00:00	-4.3	66
2014/1/31 12:00:00	-5.2	91
2014/1/31 13:00:00	-4.7	93
2014/1/31 14:00:00	-3.6	82
2014/1/31 15:00:00	-4.2	87
2014/1/31 16:00:00	-4.6	83
2014/1/31 17:00:00	-5.2	86
2014/1/31 18:00:00	-5.1	76
2014/1/31 19:00:00	-5.4	66
2014/1/31 20:00:00	-6.1	74
2014/1/31 21:00:00	-6.3	86
2014/1/31 22:00:00	-6.2	79
2014/1/31 23:00:00	-6.8	88
